Iteration,BACKPROP_train,RHC_train,SA0.15_train,SA0.35_train,SA0.55_train,SA0.7_train,SA0.95_train,GA_50_20_20_train,GA_50_20_10_train,GA_50_10_20_train,GA_50_10_10_train,BACKPROP_test,RHC_test,SA0.15_test,SA0.35_test,SA0.55_test,SA0.7_test,SA0.95_test,GA_50_20_20_test,GA_50_20_10_test,GA_50_10_20_test,GA_50_10_10_test,BACKPROP_time,RHC_time,SA0.15_time,SA0.35_time,SA0.55_time,SA0.7_time,SA0.95_time,GA_50_20_20_time,GA_50_20_10_time,GA_50_10_20_time,GA_50_10_10_time
4480,96.51065608,83.90096114,84.21437526,84.726285,84.19348099,84.03677392,83.46218136,76.31633932,76.46259925,77.39239448,79.12661931,79.91811269,82.45271983,82.27724703,83.33008384,83.11561708,82.99863521,82.21875609,76.40865666,76.23318386,77.03255995,79.72314291,3759.884977,1137.767167,1154.731206,1048.008591,1221.447458,1211.078983,1204.602547,29366.3726,28158.84455,25546.27467,18621.91292
4490,96.50020894,84.04722106,84.32929377,84.6427079,84.17258671,84.03677392,83.43083995,76.41036356,76.28499791,77.65357292,79.49226912,79.85962176,82.39422889,82.25775005,83.36907779,83.0961201,82.97913823,82.296744,76.27217781,76.31117177,77.24702671,79.80113082,3768.571839,1140.130705,1157.065884,1050.652075,1224.144392,1213.436282,1207.224118,29431.1827,28219.44882,25609.07677,18667.33678
4500,96.52110322,83.73380694,84.38152946,84.60091935,84.1412453,84.07856247,83.26368575,76.3372336,76.43125784,77.60133723,79.33556206,79.84012478,82.51121076,82.35523494,83.19360499,83.01813219,83.17410801,82.37473192,76.33066875,76.48664457,77.36400858,79.68414896,3777.166512,1142.432996,1159.409112,1053.30894,1226.79457,1216.005371,1209.803949,29494.99089,28280.47142,25674.28996,18712.54723
4510,96.50020894,84.02632679,84.32929377,84.67404931,84.17258671,84.18303385,83.32636858,76.2536565,76.4208107,77.79983285,79.15796072,79.8206278,82.35523494,82.90115032,83.36907779,83.05712615,83.05712615,82.47221681,76.27217781,76.1941899,77.20803275,79.41119127,3785.867599,1144.73475,1161.749283,1056.002001,1229.429083,1219.090065,1212.456064,29559.05052,28341.34019,25736.24174,18757.96873
4520,96.53155036,83.94274969,84.25616381,84.68449645,84.15169244,84.07856247,83.3054743,76.30589219,76.38946929,77.507313,79.44003343,79.85962176,82.17976214,82.23825307,83.38857477,83.05712615,83.11561708,82.55020472,76.25268083,76.27217781,76.89608111,79.66465198,3794.7957,1147.013926,1164.039858,1058.641276,1232.093971,1221.888809,1215.086299,29621.62177,28402.47715,25799.22812,18805.48783
4530,96.53155036,83.95319682,84.25616381,84.69494359,84.1412453,84.17258671,83.39949854,76.35812787,76.44170497,77.507313,79.38779774,79.78163385,82.1212712,82.25775005,83.33008384,83.07662312,83.13511406,82.43322285,76.38915968,76.42815364,77.1690388,79.70364593,3803.600029,1149.475295,1166.371673,1061.367683,1234.875081,1224.275345,1217.724155,29687.05701,28464.26369,25859.7332,18851.62226
4540,96.53155036,83.92185541,84.21437526,84.74717927,84.23526954,84.10990389,83.46218136,76.3372336,76.35812787,77.23568742,79.54450481,79.74263989,82.08227725,82.41372587,83.34958082,82.97913823,83.07662312,82.41372587,76.35016572,76.33066875,77.11054787,80.03509456,3812.39412,1152.056372,1168.699919,1064.095474,1237.560116,1227.039876,1220.323822,29750.72374,28529.8952,25919.87162,18895.89322
4550,96.51065608,83.90096114,84.17258671,84.71583786,84.21437526,84.19348099,83.00250731,76.14918512,76.44170497,77.44463017,79.49226912,79.78163385,82.10177422,82.49171378,83.48605966,83.01813219,83.23259895,82.1212712,76.1941899,76.44765061,77.14954182,79.93760967,3821.164314,1154.596196,1171.093847,1066.729802,1240.189905,1229.81516,1222.921125,29813.22446,28594.15749,25978.52292,18941.69766
4560,96.53155036,83.90096114,84.17258671,84.69494359,84.29795236,83.9740911,83.49352277,76.21186795,76.47304639,77.48641872,79.02214793,79.74263989,82.06278027,82.45271983,83.4470657,82.88165334,83.15461104,82.51121076,76.33066875,76.58412946,77.38350556,79.58666407,3830.049779,1157.125061,1173.46022,1069.385127,1242.853217,1232.483083,1225.571867,29878.77003,28655.52182,26039.98173,18981.71343
4570,96.54199749,83.91140827,84.19348099,84.70539072,84.2248224,84.07856247,83.48307564,76.23276222,76.4208107,77.64312578,79.49226912,79.80113082,82.1212712,82.43322285,83.48605966,82.99863521,83.25209593,82.296744,76.03821408,76.42815364,77.63696627,79.70364593,3839.06341,1159.746851,1175.800774,1072.082083,1245.550821,1235.033476,1228.172358,29944.2527,28718.00593,26099.94091,19018.58473
4580,96.54199749,83.84872545,84.24571667,84.69494359,84.18303385,84.16213957,83.48307564,76.27455077,76.51483494,76.98495612,79.69076473,79.87911874,82.04328329,82.43322285,83.46656268,82.95964126,83.21310197,82.25775005,76.15519594,76.60362644,76.85708715,80.09358549,3848.172206,1162.458483,1178.150258,1074.765804,1248.21332,1237.486083,1230.767563,30009.38851,28778.91922,26157.11972,19056.33057
4590,96.58378604,83.84872545,83.68157125,84.67404931,84.23526954,84.08900961,83.4726285,76.31633932,76.43125784,77.37150021,79.59674049,79.91811269,82.17976214,82.33573796,83.48605966,83.11561708,83.31058686,82.21875609,76.1941899,76.38915968,77.07155391,79.9961006,3856.82061,1164.965595,1180.530711,1077.411931,1250.900209,1240.025499,1233.403757,30072.48199,28841.11165,26216.77324,19095.07061
4600,96.59423318,83.88006686,84.35018805,84.6427079,84.26661095,84.09945675,83.4726285,76.32678646,76.48349352,77.90430422,79.57584622,79.95710665,82.10177422,82.47221681,83.48605966,83.01813219,83.2715929,82.43322285,76.25268083,76.46714759,77.55897836,80.01559758,3865.628145,1167.297761,1182.965226,1080.141779,1253.627952,1243.08239,1236.050508,30137.11831,28902.38383,26278.63842,19134.75488
4610,96.58378604,83.77559549,84.33974091,84.69494359,84.25616381,84.15169244,83.46218136,76.35812787,76.56707062,77.81027998,79.80568324,80.01559758,82.23825307,82.51121076,83.46656268,82.9206473,83.17410801,82.296744,76.35016572,76.46714759,77.50048742,79.85962176,3874.476958,1169.773247,1185.311058,1082.799039,1256.289246,1246.16023,1238.755758,30202.9301,28965.00059,26336.07094,19174.97814
4620,96.55244463,83.79648976,84.25616381,84.62181362,84.20392812,84.12035102,83.48307564,76.15963226,76.48349352,77.81027998,79.54450481,79.93760967,82.25775005,82.25775005,83.50555664,82.95964126,83.29108988,82.33573796,76.05771105,76.62312342,77.07155391,79.87911874,3883.41153,1172.286016,1187.643656,1085.472451,1258.935866,1249.113577,1241.457134,30266.0658,29024.77639,26394.76523,19221.31432
4630,96.59423318,83.74425407,84.36063519,84.66360217,84.23526954,84.1412453,83.46218136,76.34768074,76.48349352,77.7580443,79.50271626,79.95710665,82.296744,82.62819263,83.36907779,83.0961201,83.29108988,82.25775005,76.35016572,76.46714759,77.3445116,79.60616105,3892.157384,1174.937617,1190.033439,1088.221378,1261.625539,1252.043353,1244.105773,30330.88868,29086.8284,26455.79458,19268.09551
4640,96.57333891,83.53531132,84.43376515,84.68449645,84.19348099,84.17258671,83.54575846,76.37902215,76.5043878,77.32971166,79.54450481,79.97660363,82.33573796,82.62819263,83.36907779,82.84265939,83.31058686,82.21875609,76.38915968,76.38915968,76.72060831,79.84012478,3901.280001,1177.488057,1192.441074,1090.874536,1264.279216,1254.904754,1246.757212,30396.05697,29150.00869,26521.35973,19313.0042
4650,96.58378604,83.69201839,84.42331801,84.67404931,84.33974091,84.21437526,83.66067697,76.28499791,76.47304639,77.53865441,79.56539908,79.95710665,82.37473192,82.64768961,83.34958082,82.9206473,83.36907779,82.23825307,76.25268083,76.38915968,77.24702671,80.05459154,3910.222083,1179.848363,1194.795124,1093.533267,1266.953561,1257.539504,1249.339208,30465.27422,29213.2213,26586.88652,19358.58968
4660,96.57333891,83.65022984,84.28750522,84.61136649,84.17258671,84.20392812,83.70246552,76.22231509,76.49394066,77.49686586,79.53405767,79.93760967,82.47221681,82.68668356,83.2715929,82.76467148,83.4470657,82.19925911,76.1941899,76.38915968,77.09105089,79.84012478,3919.293396,1182.198388,1197.169594,1096.247295,1269.584962,1260.254016,1252.182971,30532.57442,29273.98102,26642.82029,19407.41288
4670,96.60468032,83.68157125,84.35018805,84.71583786,84.15169244,84.04722106,83.65022984,76.2536565,76.53572921,77.49686586,79.41913916,79.9961006,82.45271983,82.68668356,83.4470657,82.82316241,83.11561708,82.17976214,76.05771105,76.44765061,77.14954182,79.70364593,3928.229245,1184.507231,1199.584508,1098.915132,1272.239136,1262.949575,1255.62038,30597.09604,29334.41567,26695.11966,19448.33073
4680,96.58378604,83.66067697,83.99498537,84.50689511,84.21437526,84.18303385,83.59799415,76.14918512,76.53572921,77.86251567,79.34600919,79.97660363,82.14076818,82.31624098,83.46656268,82.86215637,83.34958082,82.1212712,76.09670501,76.42815364,77.36400858,79.66465198,3936.965954,1186.83877,1201.969215,1101.617254,1275.069009,1265.920455,1259.245696,30665.26372,29396.54477,26747.00072,19493.12672
4690,96.55244463,83.82783117,84.44421229,84.75762641,84.07856247,84.20392812,83.66067697,76.27455077,76.46259925,77.52820727,79.32511492,79.95710665,82.27724703,82.58919867,83.66153246,82.7451745,83.50555664,82.16026516,76.3696627,76.29167479,77.03255995,79.58666407,3945.826443,1189.115466,1204.312913,1104.260934,1277.920796,1268.825097,1262.323887,30736.18772,29457.03258,26796.57301,19537.10717
4700,96.60468032,83.81738404,84.25616381,84.75762641,84.25616381,84.25616381,83.70246552,76.15963226,76.51483494,77.90430422,79.69076473,79.97660363,82.33573796,82.62819263,83.40807175,83.01813219,83.48605966,82.31624098,76.11620199,76.52563853,77.46149347,79.87911874,3954.647728,1191.451553,1206.68022,1106.975056,1280.598596,1271.488697,1265.209581,30800.47531,29517.92867,26845.70109,19581.53124
4710,96.58378604,83.81738404,84.12035102,84.73673214,84.2248224,84.19348099,83.70246552,76.20142081,76.44170497,77.56999582,79.27287923,80.03509456,82.33573796,82.58919867,83.46656268,82.95964126,83.34958082,82.31624098,76.31117177,76.31117177,76.91557809,79.9961006,3963.354649,1193.782138,1209.091567,1109.594299,1283.378096,1274.092814,1268.051834,30862.2415,29578.75565,26895.87588,19626.11059
4720,96.58378604,83.82783117,84.31884664,84.53823652,84.29795236,84.23526954,83.67112411,76.11784371,76.54617635,78.08190556,79.50271626,80.05459154,82.35523494,82.53070774,83.52505362,82.97913823,83.40807175,82.296744,76.0187171,76.52563853,77.71495418,79.70364593,3972.03903,1196.055016,1211.464511,1112.261846,1286.103678,1277.425122,1270.650558,30927.12219,29638.29244,26946.15424,19669.04367
4730,96.56289177,83.82783117,84.24571667,84.75762641,84.31884664,84.23526954,83.59799415,76.19097367,76.5879649,77.63267865,79.41913916,80.07408852,82.31624098,82.7451745,83.50555664,82.90115032,83.42756873,82.27724703,76.11620199,76.46714759,77.28602067,80.01559758,3980.850431,1198.38053,1213.826666,1114.910757,1288.755244,1280.197573,1273.328065,30991.97266,29699.69457,26996.53501,19714.4017
4740,96.59423318,83.84872545,84.43376515,84.68449645,84.20392812,84.17258671,83.59799415,76.11784371,76.41036356,77.83117426,79.59674049,80.09358549,82.31624098,82.76467148,83.4470657,82.97913823,83.4470657,82.55020472,75.97972314,76.38915968,77.42249951,79.93760967,3989.606571,1200.675583,1216.316464,1117.590245,1291.436123,1283.234862,1275.958977,31065.75922,29760.51365,27046.31953,19757.79727
4750,96.58378604,83.82783117,84.46510656,84.65315504,84.28750522,84.24571667,83.61888842,75.95068951,76.37902215,77.5908901,79.59674049,80.07408852,82.23825307,82.60869565,83.38857477,83.15461104,83.46656268,82.5697017,76.07720803,76.31117177,76.97406902,80.23006434,3998.249942,1203.043615,1218.67986,1120.257431,1294.142795,1285.896835,1278.647961,31140.56779,29822.27665,27095.63111,19801.31073
4760,96.59423318,83.8069369,84.07856247,84.56957794,84.09945675,84.26661095,83.59799415,76.05516089,76.54617635,77.99832846,79.30422064,80.13257945,82.35523494,82.27724703,83.33008384,82.99863521,83.48605966,82.51121076,76.03821408,76.40865666,77.32501462,80.09358549,4007.255857,1205.389469,1221.101668,1122.936401,1296.799293,1288.745757,1281.27291,31217.92784,29885.73672,27147.00595,19845.95722
4770,96.57333891,83.81738404,84.56957794,84.5591308,84.09945675,84.26661095,83.54575846,76.14918512,76.57751776,77.85206853,79.59674049,80.13257945,82.55020472,82.88165334,83.52505362,82.82316241,83.48605966,82.43322285,75.97972314,76.5451355,77.1690388,80.07408852,4015.91662,1207.667201,1223.455374,1125.679546,1299.538536,1291.551535,1283.938348,31294.79754,29947.50525,27197.5634,19889.78793
4780,96.57333891,83.86961972,84.40242374,84.65315504,84.2248224,84.26661095,83.62933556,76.04471375,76.34768074,77.71625575,79.55495194,80.11308247,82.60869565,82.62819263,83.4470657,82.76467148,83.46656268,82.45271983,76.17469292,76.1941899,77.03255995,80.05459154,4024.903916,1209.97702,1225.821849,1128.406388,1302.230734,1294.246445,1286.796893,31370.44295,30008.01622,27248.25147,19932.44073
4790,96.55244463,83.93230255,84.2248224,84.62181362,84.24571667,84.21437526,83.6397827,76.07605516,76.5879649,77.55954868,79.52361053,80.03509456,82.53070774,82.53070774,83.4470657,82.84265939,83.42756873,82.5697017,76.13569897,76.5451355,76.85708715,79.91811269,4033.882648,1212.280992,1228.207413,1131.346418,1304.869071,1296.943719,1289.478987,31443.89231,30068.3553,27299.41932,19979.17567
4800,96.53155036,83.94274969,84.23526954,84.66360217,84.24571667,84.26661095,83.67112411,76.2536565,76.54617635,77.95653991,79.56539908,80.09358549,82.51121076,82.60869565,83.4470657,82.84265939,83.31058686,82.43322285,76.25268083,76.46714759,77.28602067,79.9961006,4042.920628,1214.676229,1230.520365,1134.086251,1307.52581,1299.680899,1292.101066,31520.4113,30128.85307,27349.27246,20023.4576
4810,96.58378604,83.98453824,84.26661095,84.67404931,84.20392812,84.36063519,83.7233598,76.26410364,76.5043878,77.99832846,79.78478897,80.09358549,82.45271983,82.66718659,83.46656268,83.03762917,83.58354455,82.39422889,76.25268083,76.46714759,77.32501462,80.36654319,4051.932144,1217.027427,1232.677883,1136.909705,1310.212913,1302.33738,1294.75388,31595.33191,30188.86723,27401.81528,20070.29798
4820,96.60468032,83.99498537,84.24571667,84.67404931,84.18303385,84.32929377,83.71291266,76.23276222,76.53572921,77.91475136,79.50271626,79.9961006,82.37473192,82.60869565,83.46656268,82.88165334,83.56404757,82.5697017,76.23318386,76.5451355,77.48099045,80.11308247,4060.947301,1219.297079,1234.808584,1139.509495,1312.849777,1305.077647,1297.520596,31672.96794,30250.11439,27453.81639,20116.65068
4830,96.57333891,84.03677392,84.2248224,84.66360217,84.23526954,84.43376515,83.76514835,76.29544505,76.45215211,77.8416214,79.49226912,80.09358549,82.41372587,82.68668356,83.4470657,82.88165334,83.50555664,82.64768961,76.15519594,76.40865666,77.46149347,80.05459154,4070.160939,1221.587541,1236.973383,1142.178667,1315.51148,1307.869983,1300.143376,31749.54406,30314.42489,27503.64517,20162.32516
4840,96.59423318,83.81738404,84.17258671,84.6427079,84.03677392,84.51734225,83.74425407,76.26410364,76.48349352,77.81027998,79.39824488,80.07408852,82.53070774,82.62819263,83.42756873,82.53070774,83.46656268,82.64768961,76.23318386,76.38915968,77.42249951,79.87911874,4078.982924,1223.986618,1239.102032,1144.826385,1318.128531,1310.670947,1302.773541,31823.14128,30378.20873,27553.78779,20208.20567
4850,96.57333891,84.00543251,84.21437526,84.66360217,84.20392812,84.4755537,83.76514835,76.1700794,76.39991642,78.13414125,79.84747179,80.07408852,82.39422889,82.62819263,83.42756873,82.78416845,83.4470657,82.62819263,76.11620199,76.31117177,77.53948138,80.40553714,4087.973845,1226.367679,1241.249585,1147.512247,1320.745182,1313.338528,1305.613975,31902.77491,30439.35533,27605.52508,20253.009
4860,96.59423318,83.9740911,84.31884664,84.6427079,84.3083995,84.42331801,83.77559549,76.31633932,76.44170497,77.70580861,79.61763477,80.07408852,82.39422889,82.68668356,83.33008384,82.84265939,83.48605966,82.68668356,76.27217781,76.35016572,77.05205693,80.28855527,4096.754711,1228.651299,1243.379252,1150.189292,1323.426178,1316.002909,1308.283247,31977.39593,30499.7472,27656.20263,20297.70045
4870,96.60468032,83.88006686,84.32929377,84.67404931,84.23526954,84.58002507,83.74425407,76.09694944,76.45215211,77.70580861,79.72210614,80.09358549,82.49171378,82.80366543,83.36907779,82.7451745,83.58354455,82.64768961,76.15519594,76.44765061,76.993566,79.9961006,4105.713476,1230.953518,1245.529122,1152.913134,1326.158585,1318.749507,1310.954379,32052.61095,30561.37258,27704.36161,20342.29179
4880,96.61512746,83.9740911,84.3919766,84.726285,84.24571667,84.60091935,83.76514835,75.87755955,76.44170497,77.85206853,79.44003343,80.11308247,82.41372587,82.62819263,83.33008384,82.84265939,83.48605966,82.62819263,76.09670501,76.38915968,77.11054787,79.97660363,4114.408162,1233.308532,1247.655993,1155.784454,1328.920647,1321.30537,1313.634933,32129.89776,30623.14261,27757.00319,20390.24066
4890,96.59423318,84.00543251,84.35018805,84.56957794,84.10990389,84.62181362,83.91140827,76.10739657,76.36857501,77.72670288,79.34600919,80.07408852,82.37473192,82.68668356,83.29108988,82.7451745,83.52505362,82.66718659,76.1941899,76.33066875,76.95457204,80.07408852,4123.264471,1235.680226,1249.859697,1158.622351,1331.623181,1324.000148,1316.300663,32203.35672,30684.15994,27809.06358,20433.64021
4900,96.58378604,83.86961972,84.36063519,84.74717927,84.21437526,84.6427079,83.91140827,76.02381947,76.51483494,77.98788132,79.98328458,79.97660363,82.41372587,82.72567752,83.29108988,82.76467148,83.46656268,82.68668356,76.09670501,76.46714759,77.40300253,80.2690583,4132.065639,1237.953192,1252.258051,1161.47762,1334.34828,1326.732329,1319.057444,32281.39411,30744.70163,27861.01564,20477.51523
4910,96.57333891,84.0576682,84.25616381,84.74717927,84.10990389,84.56957794,83.91140827,76.30589219,76.61930631,77.9251985,79.79523611,80.07408852,82.41372587,82.64768961,83.33008384,82.80366543,83.48605966,82.68668356,76.29167479,76.5451355,77.22752973,80.19107038,4140.924555,1240.347448,1254.411628,1164.213747,1336.995318,1329.464091,1321.670464,32359.74529,30805.26684,27916.30807,20521.31649
4920,96.56289177,84.07856247,84.35018805,84.726285,84.25616381,84.58002507,83.69201839,75.98203092,76.55662349,78.07145842,79.79523611,79.97660363,82.49171378,82.55020472,83.29108988,82.78416845,83.40807175,82.58919867,76.17469292,76.38915968,77.24702671,79.97660363,4149.802718,1242.715455,1256.573089,1166.976458,1339.701995,1332.34744,1324.235591,32434.87513,30867.6583,27970.86398,20571.55045
4930,96.59423318,84.13079816,84.24571667,84.6427079,84.31884664,84.5591308,83.78604262,76.24320936,76.57751776,77.98788132,79.52361053,79.91811269,82.70618054,82.51121076,83.33008384,82.86215637,83.58354455,82.53070774,76.1941899,76.35016572,77.30551764,79.91811269,4158.709567,1245.018004,1258.740483,1169.698027,1342.472671,1336.085303,1326.933821,32514.74044,30931.45213,28027.53192,20618.08224
