,Iteration,BACKPROP_train,RHC_train,SA0.15_train,SA0.35_train,SA0.55_train,SA0.7_train,SA0.95_train,GA_50_20_20_train,GA_50_20_10_train,GA_50_10_20_train,GA_50_10_10_train,BACKPROP_test,RHC_test,SA0.15_test,SA0.35_test,SA0.55_test,SA0.7_test,SA0.95_test,GA_50_20_20_test,GA_50_20_10_test,GA_50_10_20_test,GA_50_10_10_test,BACKPROP_time,RHC_time,SA0.15_time,SA0.35_time,SA0.55_time,SA0.7_time,SA0.95_time,GA_50_20_20_time,GA_50_20_10_time,GA_50_10_20_time,GA_50_10_10_time
146,1460,95.73756790639999,77.43418303380001,80.5787714166,81.1011282908,78.5624738822,77.75804429589999,54.084830756399995,76.2014208107,76.2223150857,75.323861262,78.69828666949999,80.892961591,77.03255995319999,79.8986157146,81.2634041724,78.4753363229,77.5784753363,52.77831936050001,76.3111717684,76.2916747904,73.6790797426,78.377851433,1121.66625326,389.66572371800004,395.54338172800004,317.54617839400004,397.510535605,384.589074174,393.09922029,9583.25040381,8881.54050283,8247.29989522,6104.69569701
147,1470,95.7480150439,77.6849143335,80.6205599666,81.2682824906,78.6356038445,77.8834099457,54.335562056,76.19097367319999,76.19097367319999,75.2193898872,79.21019640620001,80.97094950280001,77.20803275489999,79.97660362639999,81.3803860402,78.5338272568,77.6564632482,53.0317800741,76.1162019887,76.2526808345,73.6400857867,78.6703061026,1130.09007321,392.150878052,398.24784762800005,319.7434502,400.120217461,387.10847388,395.693109971,9647.73896241,8936.80737192,8305.06237055,6147.78173852
148,1480,95.7480150439,77.71625574590001,80.672795654,81.2682824906,78.64605098199999,78.0296698705,55.139991642300004,76.2223150857,76.1491851233,75.2507312996,79.28332636859999,81.0489374147,77.14954182100001,79.9571066485,81.3413920842,78.397348411,77.6954572041,53.7531682589,76.2721778124,76.23318385649999,73.8935465003,78.78728797040002,1138.47655936,394.768527652,400.88395881,321.915928602,402.722085097,389.74740836300003,398.41779809300004,9713.59676152,8992.27893826,8360.82427626,6190.33976081
149,1490,95.71667363140001,78.07145842039999,80.70413706640001,81.28917676559999,78.71918094440001,78.01922273299999,55.954868366099994,76.2014208107,76.2014208107,75.5014625992,79.1266193063,80.97094950280001,77.5199844024,79.7621368688,81.3803860402,78.43634236689999,77.753948138,54.6305322675,76.3111717684,76.2721778124,74.04952232400001,79.1382335738,1146.89701592,397.27954935199995,403.561205864,324.09685721299996,405.33235918,392.345089552,401.065434044,9779.24571121,9049.61841608,8417.86898504,6231.41180875
150,1500,95.643543669,78.1550355203,80.5892185541,81.1115754283,78.4475553698,78.07145842039999,55.9235269536,76.19097367319999,76.18052653569998,75.5536982867,78.8758880067,81.14642230449999,77.8124390719,80.0350945603,81.2439071944,77.71495418209999,77.8904269838,54.6500292455,76.3111717684,76.2526808345,74.47845583930001,78.43634236689999,1155.34082799,399.812533864,406.013936736,326.226488697,407.98207048800003,395.233522155,404.35090572,9846.951003799999,9107.33032746,8473.97525882,6267.78396375
151,1510,95.7062264939,78.25950689509999,80.63100710410001,81.33096531550001,78.4893439198,78.343083995,55.913079816099994,76.19097367319999,76.18052653569998,75.43877977429999,79.06393648139999,81.1269253266,77.8124390719,79.8401247807,81.5168648859,77.94891791769999,78.2998635212,54.6890232014,76.2721778124,76.19418990060001,73.9130434783,78.8847728602,1165.53896334,402.42521625,408.720331757,328.37733687,410.60286795,397.82917393800005,407.31549449,9913.46088951,9164.30955867,8528.28974311,6306.2375975
152,1520,95.6748850815,78.343083995,80.651901379,81.31007104049999,78.58336815710001,78.2490597576,57.19807772670001,76.18052653569998,76.13873798579999,75.20894274969999,79.2519849561,81.0879313706,77.8124390719,79.8401247807,81.5168648859,77.8904269838,78.1048937415,56.4242542406,76.2916747904,76.19418990060001,73.8935465003,78.8067849483,1174.79141567,405.033824874,411.32831387,330.55587978799997,413.193925215,400.787154831,410.11157797199996,9979.04956878,9220.15395608,8581.62313783,6344.27119439
153,1530,95.71667363140001,78.4266610949,80.4011700794,81.33096531550001,78.8967822817,78.3744254074,60.01880484749999,76.18052653569998,76.1700793982,76.1700793982,79.28332636859999,81.00994345880001,77.77344511599999,79.70364593490001,81.5753558198,78.12439071940001,78.20237863130001,59.270813024,76.2526808345,76.23318385649999,74.92688633259999,78.98225775,1183.48849219,407.57927683400004,413.902537455,332.70025866,416.018033105,403.513947117,412.83566037199995,10045.9709091,9276.19509582,8636.10790968,6381.18796195
154,1540,95.77935645630001,78.301295445,80.50564145419999,81.4354366903,78.88633514419999,78.0087755955,61.000835771000006,76.2223150857,76.2223150857,75.7626410364,78.86544086920001,80.9319555469,77.94891791769999,79.7621368688,81.458373952,78.0464028076,77.9294209398,60.3041528563,76.2916747904,76.23318385649999,74.5369467733,78.8847728602,1192.74268657,410.09327609400003,416.487636324,334.890257426,418.93836403800003,406.300254075,415.48315009,10109.5330679,9332.15938094,8691.41872465,6417.96960967
155,1550,95.73756790639999,78.343083995,80.5892185541,81.4876723778,78.9176765566,78.0819055579,61.7321353949,76.1700793982,76.29544504809999,75.302966987,79.0012536565,81.0294404367,77.94891791769999,79.87911873659999,81.5753558198,78.1048937415,77.8124390719,60.8890621954,76.2916747904,76.3501657243,73.9715344122,78.5923181907,1201.52944791,412.69477431800004,419.01223152800003,337.041113988,421.649737212,409.471271597,418.387443426,10175.18189,9387.3095831,8747.3122988,6455.07729412
156,1560,95.78980359379999,78.32218972,80.53698286669999,81.4458838278,78.9072294191,78.4266610949,62.244045131600004,76.21186794820001,76.2641036356,75.5119097367,79.06393648139999,80.9904464808,77.753948138,79.6646519789,81.497367908,78.2608695652,78.2998635212,61.395983622500005,76.2526808345,76.2526808345,74.04952232400001,78.8847728602,1210.15091236,415.180945727,421.76214628599996,339.203967203,424.892181092,412.256172375,420.998535109,10239.4505529,9443.82990645,8802.32538469,6493.08095616
157,1570,95.6748850815,78.5520267447,80.5265357292,81.50856665270001,79.3669034684,78.4475553698,62.2858336816,76.18052653569998,76.2014208107,75.5850396991,79.10572503129998,81.2049132384,77.9684148957,79.8011308247,81.497367908,79.3527003314,78.2608695652,61.5324624683,76.3111717684,76.19418990060001,74.40046792749999,78.8067849483,1218.80437871,417.77340042199995,424.382402207,341.363066477,427.68919412699995,414.973813551,423.594346254,10305.164077200001,9499.83068867,8857.27629839,6528.308427800001
158,1580,95.7480150439,78.58336815710001,80.4951943168,81.4458838278,79.1370664438,78.5102381947,63.40367739239999,76.19097367319999,76.19097367319999,76.00292519850001,79.06393648139999,81.1269253266,77.9099239618,79.99610060439998,81.6533437317,79.07974263989999,78.16338467540001,62.604796256600004,76.2916747904,76.1746929226,74.86839539869999,78.9432637941,1227.42685621,420.27004925800003,426.956773119,343.537205239,430.410121736,417.760322172,426.24564680699996,10369.5675221,9555.06623061,8912.29636227,6564.60302978
159,1590,95.7584621814,78.4997910573,80.7145842039,81.57124947759999,79.2310906812,78.45800250730001,64.3752611784,76.2014208107,76.23276222319998,76.05516088590001,79.0952778939,80.9904464808,77.9684148957,80.0350945603,81.75082862160001,78.72879703650001,78.1438876974,63.2676935075,76.3111717684,76.2721778124,75.0633651784,78.8067849483,1235.91773738,422.92481420800004,429.474047873,345.71748072300005,433.122086772,420.300761697,428.863069947,10437.0217301,9610.80983053,8969.057010600001,6601.72970855
160,1600,95.7480150439,78.4997910573,80.651901379,81.5503552027,79.14751358130002,78.41621395739999,64.60509820310001,76.1700793982,76.23276222319998,76.1491851233,78.86544086920001,81.00994345880001,78.0269058296,80.23006434000001,81.6923376877,78.98225775,78.0074088516,63.3261844414,76.23318385649999,76.1746929226,75.25833495810001,78.6703061026,1244.36102686,425.478220419,431.97697857,347.873359564,435.76140270300004,423.09475997699997,431.548097303,10502.5600525,9665.82740188,9027.03084576,6638.47579233
161,1610,95.71667363140001,78.5102381947,80.5787714166,81.6966151275,79.33556205600001,78.4997910573,64.8140409528,76.1491851233,76.2641036356,76.18052653569998,78.88633514419999,80.9514525249,78.06589978550001,80.1130824722,81.8678104894,79.2357184636,78.20237863130001,63.599142133,76.2916747904,76.19418990060001,75.0048742445,78.57282121269999,1252.84097403,428.041185811,434.56541492599996,350.01614846,438.437127248,425.67419510400003,434.12899404,10571.0005441,9721.40307841,9083.54928302,6675.67875252
162,1620,95.78980359379999,78.7505223569,80.5474300042,81.6966151275,79.3251149185,78.5520267447,65.1692436272,76.19097367319999,76.2014208107,76.48349352279999,78.8132051818,80.9319555469,78.51433027879999,80.21056736210001,81.9068044453,79.3332033535,78.2608695652,63.8136088906,76.2526808345,76.2136868785,75.4338077598,78.7093000585,1261.34420705,430.61015445199996,437.05256803599997,352.18679693300004,441.127030286,428.09710081199995,436.849924933,10636.391208,9789.10085293,9138.52210074,6713.65607282
163,1630,95.8211450063,78.8236523193,80.5265357292,81.6966151275,79.4191391559,78.6251567071,65.58712912659999,76.15963226080001,76.2223150857,76.3790221479,78.92812369410001,81.1269253266,78.6508091246,80.1325794502,82.0042893352,79.3916942874,78.7093000585,64.24254240590001,76.2721778124,76.2526808345,75.1803470462,78.8847728602,1269.87980262,433.101537041,439.563943835,354.341059542,443.76537801,430.506651457,439.472421771,10704.2541293,9853.91543878,9194.34193605,6750.78535462
164,1640,95.78980359379999,78.8027580443,80.4847471793,81.7592979524,79.4713748433,78.58336815710001,65.984120351,76.13873798579999,76.2223150857,76.3999164229,78.7923109068,81.1269253266,78.6508091246,80.1325794502,82.10177422499999,79.4501852213,78.5533242347,64.4765061415,76.0772080328,76.2526808345,75.29732891399999,78.8847728602,1278.31942677,435.509575754,442.355682237,356.641710374,446.43471676,432.925925385,442.117058286,10767.839194299999,9922.21950075,9250.07387121,6788.52893675
165,1650,95.8211450063,78.84454659420001,80.51608859170001,81.76974508980001,79.7847889678,78.74007521940001,66.73631424989999,76.2014208107,76.19097367319999,76.640200585,78.9176765566,80.9514525249,78.8262819263,80.17157340610001,82.0042893352,79.7816338468,78.7093000585,65.2173913043,76.2721778124,76.23318385649999,75.6287775395,78.72879703650001,1286.74908295,437.94352595699996,444.91395319199995,358.83530445199995,449.09667051300005,435.334996853,444.740536459,10831.2157498,9992.30587511,9303.52101803,6825.60648833
166,1660,95.83159214380001,78.86544086920001,80.672795654,81.8428750522,79.7325532804,78.71918094440001,67.22732971170001,76.13873798579999,76.19097367319999,76.13873798579999,78.8340994567,81.00994345880001,78.72879703650001,80.17157340610001,82.10177422499999,79.8596217586,78.6508091246,65.62682784169999,76.2916747904,76.1746929226,75.0828621564,78.8067849483,1295.22821507,440.45270569400003,447.469855956,360.994080623,451.742146141,437.766925673,447.357684271,10897.5541748,10050.9299859,9357.75277906,6862.59391588
167,1670,95.8106978688,78.9072294191,80.75637275390001,81.8219807773,79.6280819056,78.5311324697,67.68700376100001,76.13873798579999,76.19097367319999,76.1491851233,78.8549937317,80.97094950280001,78.8457789043,80.0740885163,82.0432832911,79.82062780269999,78.6508091246,66.1337492689,76.2526808345,76.19418990060001,74.9463833106,78.86527588220001,1303.64514086,442.858367464,449.925458265,363.14008520699997,454.399195764,440.11845389,449.98233778400004,10962.371619700001,10115.831190500001,9414.87689879,6900.70822059
168,1680,95.8106978688,78.92812369410001,80.75637275390001,81.8324279148,79.71165900540001,78.7505223569,67.8959465107,76.1282908483,76.1700793982,76.46259924779999,78.5311324697,81.00994345880001,78.86527588220001,79.9571066485,82.0432832911,79.82062780269999,78.8067849483,66.4846948723,76.1551959446,76.19418990060001,75.1998440242,78.5533242347,1312.09857191,445.30456521900004,452.46259129599997,365.314196981,457.082989433,442.793957074,452.541033943,11031.406558499999,10187.545241,9470.65174015,6937.69441957
169,1690,95.78980359379999,79.0430422064,80.7459256164,81.7384036774,79.9310488926,79.06393648139999,69.0346844964,76.1491851233,76.23276222319998,75.8253238613,78.99080651899999,80.9904464808,78.72879703650001,80.0740885163,81.9263014233,80.249561318,78.8262819263,67.5765256385,76.2721778124,76.2916747904,75.0828621564,78.98225775,1320.55070545,447.785270906,455.15961312,367.477596844,459.77852338800005,445.573094556,455.152406424,11099.167126999999,10257.103934,9529.93939298,6973.94200581
170,1700,95.77935645630001,79.21019640620001,80.7772670288,81.8324279148,80.01462599250002,78.969912244,69.29586293359999,76.1491851233,76.21186794820001,76.21186794820001,79.0430422064,80.9319555469,78.78728797040002,80.17157340610001,81.98479235719999,80.23006434000001,78.8457789043,67.6740105284,76.19418990060001,76.2526808345,75.1218561123,78.8457789043,1328.9975928,450.274695565,457.683346967,369.671316006,462.522173789,448.24577371099997,457.814973556,11165.469808299998,10323.290919600002,9590.16229284,7011.47238337
171,1710,95.7584621814,79.1893021312,80.7459256164,81.79063936480001,80.02507313,79.0952778939,70.1943167572,76.1700793982,76.2641036356,76.3790221479,78.61470956960001,80.8149736791,78.90426983820001,80.21056736210001,81.98479235719999,80.3665431858,79.0992396179,68.92181711830001,76.2916747904,76.2721778124,75.25833495810001,78.3193604991,1337.401169,452.710707629,460.19839101400004,371.840995543,465.23927525,451.10646780900004,460.46729191,11228.540115200001,10392.94122,9648.91808264,7047.56785713
172,1720,95.7062264939,79.08483075640001,80.7250313414,81.93689928959999,80.0668616799,79.15796071879998,70.44504805679999,76.15963226080001,76.29544504809999,76.4208106979,79.01170079399999,80.892961591,78.78728797040002,80.3665431858,82.121271203,80.3860401638,79.4501852213,69.3702476116,76.23318385649999,76.2721778124,75.1608500682,78.6313121466,1345.84904681,455.277374086,462.896512691,374.01387764,467.93744178199995,453.82477962,463.05341478099996,11293.1846826,10463.170102299999,9704.92750868,7085.91638612
173,1730,95.7689093188,79.16840785619999,80.8086084413,81.93689928959999,79.9414960301,79.1788549937,70.6330965316,76.1491851233,76.24320936059999,76.28499791060001,78.8549937317,80.7369857672,78.78728797040002,80.4835250536,81.9457984012,80.3275492299,79.4111912654,69.740690193,76.23318385649999,76.2721778124,75.3753168259,78.5533242347,1354.22433276,457.82389818400003,465.455718666,376.196524225,470.618702793,456.354099893,465.669927329,11359.445155399999,10526.6232502,9762.37556281,7123.0441538000005
174,1740,95.8211450063,79.1370664438,80.8921855412,82.1876305892,80.12954450480001,79.2310906812,70.98829920600001,76.18052653569998,76.28499791060001,76.4312578354,78.9385708316,80.6979918113,78.8262819263,80.3665431858,82.10177422499999,80.23006434000001,79.48917917720001,70.0721388185,76.2721778124,76.3111717684,75.5312926496,78.72879703650001,1362.60470334,460.437918556,467.887030458,378.35990330000004,473.304421934,458.856771306,468.298627258,11421.6427171,10583.5849574,9820.5211278,7159.20726917
175,1750,95.8211450063,79.0952778939,80.98620977850001,82.1771834517,80.1504387798,79.10572503129998,71.030087756,76.13873798579999,76.2745507731,76.5148349352,78.86544086920001,80.7564827452,78.72879703650001,80.1520764282,82.16026515889999,80.3470462078,79.31370637549999,69.7211932151,76.2916747904,76.2916747904,75.35581984790001,78.7093000585,1371.09602832,463.017395256,470.39149642800004,380.504125363,475.94969298,461.528675531,471.02089212699997,11487.4482945,10639.5023563,9877.90000439,7196.84208487
176,1760,95.7584621814,79.28332636859999,81.01755119100001,81.9995821145,80.19222732969999,79.11617216879999,71.11366485580001,76.1178437108,76.2745507731,77.350605934,78.8027580443,80.834470657,79.0602456619,80.1325794502,81.9263014233,80.44453109770001,79.6646519789,70.0331448625,76.2136868785,76.2916747904,76.3696627023,78.7482940144,1379.54650478,465.657608649,472.87970417300005,382.649148612,478.656451579,464.659467408,474.064503399,11550.347228899998,10707.086930500001,9937.03994249,7233.73492336
177,1770,95.8106978688,79.356456331,81.0802340159,82.2085248642,80.41161721690001,79.3251149185,71.6882574175,76.1491851233,76.21186794820001,76.9954032595,78.64605098199999,80.892961591,79.07974263989999,79.99610060439998,81.98479235719999,80.6979918113,79.0602456619,70.5400662897,76.19418990060001,76.3111717684,76.3696627023,78.5533242347,1387.99887937,468.24372350000004,475.52493474,384.789609069,481.31008093199995,467.994916454,476.95207427800005,11614.204225799998,10773.9869622,9989.49549282,7272.12688955
